ActivityID,Latitude,Longitude,SITE,Site_Name,Group_name,Submitted_by,Observation_date,DATE,Time,Light condition,Depth_metres,Water_temp_deg. C,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,11,D3,D4,3.5,Boulder corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,12,E4,E6,5,Branching corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,13,B4,B4,4,Branching corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,14,D4,D5,4.5,Boulder corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,15,D4,D4,4,Boulder corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,16,E4,E4,4,Boulder corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,17,E5,E5,5,Branching corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,18,D5,D5,5,Branching corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,19,D3,D5,4,Boulder corals
1b9aac7e-42ff-41ed-a764-628a78308280,-23.440451,151.9174,North Beach,"Heron Island, North Beach, Great Barrier Reef (QLD), Australia",Heron Island Resort,Kaely Woods,2024-11-18T13:00:00Z,18/11/2024,5:30 am,Broken cloud,0.3,22,Reef walking,20,E2,E4,3,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,1,D2,D3,2.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,2,D3,D4,3.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,3,D2,D3,2.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,4,D2,D3,2.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,5,D3,D4,3.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,6,D2,D3,2.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,7,C4,C5,4.5,Boulder corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,8,D3,D4,3.5,Soft corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,9,C3,C4,3.5,Plate corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,10,D2,D3,2.5,Boulder corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,11,C2,C3,2.5,Plate corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,12,D3,D4,3.5,Boulder corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,13,D4,D5,4.5,Boulder corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,14,D2,D3,2.5,Plate corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,15,D3,D5,4,Boulder corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,16,D4,D5,4.5,Plate corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,17,D3,D4,3.5,Plate corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,18,D2,D3,2.5,Branching corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,19,D3,D4,3.5,Boulder corals
eec35380-f352-454f-94d0-cf1d055aa095,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:28 pm,Full sunshine,5,26,Diving,20,D3,D3,3,Branching corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,1,E2,E4,3,Branching corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,2,D2,D3,2.5,Boulder corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,3,D2,D2,2,Boulder corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,4,D4,D5,4.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,5,E5,E6,5.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,6,D4,D5,4.5,Branching corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,7,D2,D4,3,Branching corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,8,C3,C4,3.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,9,C3,C5,4,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,10,B3,E4,3.5,Boulder corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,11,D4,D5,4.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,12,D3,D5,4,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,13,D3,D4,3.5,Branching corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,14,D3,D4,3.5,Boulder corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,15,C3,C4,3.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,16,E4,E5,4.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,17,D2,D2,2,Branching corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,18,C2,C3,2.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,19,E3,E4,3.5,Plate corals
cb81c43d-3f1a-41a8-bd26-248f0e24583d,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Nick Hammerman,2024-11-05T14:00:00Z,5/11/2024,2:00 pm,Full sunshine,5,24,Diving,20,C3,C4,3.5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,1,C2,C4,3,Branching corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,2,E3,E5,4,Branching corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,3,E2,E5,3.5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,4,D5,D6,5.5,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,5,E3,E5,4,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,6,E4,E5,4.5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,7,D3,D4,3.5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,8,B2,B5,3.5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,9,C3,C5,4,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,10,C5,C5,5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,11,B2,B4,3,Branching corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,12,D2,D5,3.5,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,13,D3,D5,4,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,14,C3,C4,3.5,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,15,C3,C5,4,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,16,D2,D4,3,Boulder corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,17,C3,C5,4,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,18,E3,E5,4,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,19,B3,B5,4,Plate corals
405af12a-9240-43f9-b665-cb618d9c48fa,-23.4352,151.936996,Libby's Lair,"Heron Island, Libby's Lair, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,1:00 pm,Full sunshine,5,25,Diving,20,C3,C5,4,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,1,D2,D2,2,Branching corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,2,D2,D4,3,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,3,D1,D4,2.5,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,4,C3,C3,3,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,5,D3,D3,3,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,6,D4,D4,4,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,7,D2,D3,2.5,Branching corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,8,D4,D4,4,Soft corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,9,D2,D2,2,Plate corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,10,C2,C3,2.5,Branching corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,11,C2,C2,2,Branching corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,12,C2,C3,2.5,Branching corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,13,D3,D4,3.5,Boulder corals
6a169856-f8bf-4045-bb7c-3c8277437254,-23.434401,151.917999,Coral Grotto,"Heron Island, Coral Grotto, Great Barrier Reef (QLD), Australia",UQ-RSRC,David Carrasco,2024-11-04T14:00:00Z,4/11/2024,2:45 pm,Full sunshine,5,25,Diving,14,C3,C3,3,Plate corals
